2018-2019,"Clausura",Viernes 15 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 8\n15 Febrero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/15/estadio-victoria,https://www.ligafemenil.mx/cancha/playlist/95638/necaxa-vs-leon
2018-2019,"Clausura",Sábado 16 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 8\n16 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1421/estadio-cancha-centenario-no-5-natural-instalaciones-club-america,https://www.ligafemenil.mx/cancha/playlist/95642/america-vs-pachuca
2018-2019,"Clausura",Domingo 17 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 8\n17 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/9/estadio-cuauhtemoc,https://www.ligafemenil.mx/cancha/playlist/95639/puebla-fc-vs-tijuana
2018-2019,"Clausura",Domingo 17 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 8\n17 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/10/estadio-jose-maria-morelos-y-pavon,https://www.ligafemenil.mx/cancha/playlist/95640/m-morelia-vs-queretaro
2018-2019,"Clausura",Lunes 18 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 8\n18 Febrero 2019 - 18:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/6/estadio-nemesio-diez,https://www.ligafemenil.mx/cancha/playlist/95641/toluca-vs-veracruz
2018-2019,"Clausura",Lunes 18 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 8\n18 Febrero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1538/estadio-akron,https://www.ligafemenil.mx/cancha/playlist/95635/guadalajara-vs-tigres-de-la-uanl
2018-2019,"Clausura",Lunes 18 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 8\n18 Febrero 2019 - 21:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/793/estadio-bbva-bancomer,https://www.ligafemenil.mx/cancha/playlist/95636/rayados-de-monterrey-vs-atlas
2018-2019,"Clausura",Miércoles 20 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 9\n20 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1146/estadio-la-cantera-cancha-1,https://www.ligafemenil.mx/cancha/playlist/95646/pumas-vs-puebla-fc
2018-2019,"Clausura",Miércoles 20 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 9\n20 Febrero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/75/estadio-universitario-buap,https://www.ligafemenil.mx/cancha/playlist/95650/lobos-vs-america
2018-2019,"Clausura",Jueves 21 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 9\n21 Febrero 2019 - 10:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/57/estadio-luis-pirata-fuente,https://www.ligafemenil.mx/cancha/playlist/95654/veracruz-vs-cruz-azul
